28476316	crue	croire|croître	croire	La convergence économique n’ aurait jamais été	crue	possible encore , dans cette ampleur , il y a un an .
97211580	crus	croire|croître	croire	Si nos parents et nos grands-parents avaient dit « ne vous inquiétez pas , vos petits-enfants siégeront ensemble au sein d’ un parlement d’ une Europe unie » , personne ne les aurait	crus	.
11233133	douteuse	douteur|douteux	douteux	L’ importance de cette directive et le terrain nouveau de la vie -qui suscite la méfiance avec laquelle l’ opinion publique suit les progrès de la science et de la technologie , en les confondant parfois avec certaines prouesses d’ utilité	douteuse	dans le domaine de la procréation humaine - nous incitent à une grande prudence et à un grand respect des sensibilités .
200097673	douteuse	douteur|douteux	douteux	L’ élection présidentielle qui a eu lieu cette année , dont la légitimité est	douteuse	, et les grands mouvements de protestation de citoyens à la suite de l’ élection ont révélé la situation politique et sociale de plus en plus tendue et épouvantable en Iran .
202053868	douteuse	douteur|douteux	douteux	J’ entends bien les critiques exprimées par les députés britanniques , mais si j’ en crois les journaux , nombre de responsables politiques britanniques ont fait preuve d’ une honnêteté pour le moins	douteuse	avec leur argent .
22482000	douteuse	douteur|douteux	douteux	Pour cela , nous devons faire la distinction entre les ventes d’ armes à des pays qui les utilisent pour violer les droits de l’ homme et les ventes d’ armes à des pays , dont la réputation est peut-être	douteuse	, mais qui ont néanmoins des préoccupations légitimes au sujet de leur sécurité extérieure .
233274898	douteuses	douteur|douteux	douteux	Je pense que la Commission ne s’ est pas encore penchée sur la nécessité de protéger les intérêts des citoyens , ni sur celle de ne pas ouvrir la porte à une politique sans discernement qui nous fasse importer des produits obtenus dans des conditions phytosanitaires extrêmement	douteuses	.
33318231	douteuse	douteur|douteux	douteux	Une telle uniformisation de l’ interprétation de l’ histoire équivaudrait à censurer la recherche critique , et à nourrir une image , au fond ,	douteuse	de l’ histoire réelle .
4933984	douteuse	douteur|douteux	douteux	L’ attitude de la Commission en ce qui concerne la question du maïs génétiquement modifié par Ciba-Geigy , est pour le moins	douteuse	et irresponsable , mais elle n’ est guère étonnante .
60707629	douteuses	douteur|douteux	douteux	Au risque d’ écorner notre bonne conscience , je voudrais rappeler ici l’ exemple de la banane , où les multinationales ( Del Monte , Dole et Chiquita ) qui , avec le soutien des États-Unis , déversent sur le marché européen les bananes de l’ esclavage , produites de surcroît dans des conditions de sécurité alimentaire plus que	douteuses	, ont réussi à nous faire mettre le genou à terre ;
72314126	douteuse	douteur|douteux	douteux	Au vu des difficultés auxquelles se heurte la mission des Nations unies , la seule solution pour faire respecter l’ accord de paix est de confier une négociation politique aux leaders du Liberia et de Libye , dont l’ action en faveur de la paix est plus que	douteuse	et , en même temps , très préoccupante .
80486345	douteuse	douteur|douteux	douteux	Dans le rapport sur l’ écoulement du beurre , la Cour des comptes constate que 89 % du budget est dépensé en subventions , qui vont à l’ industrie alimentaire selon des processus à la transparence	douteuse	et à l’ efficacité encore plus douteuse , en termes d’ impact sur le revenu des agriculteurs .
142561470	dépeignent	dépeigner|dépeindre	dépeindre	Ceux qui	dépeignent	de façon mensongère l’ histoire de la monnaie unique comme celle d’ une réussite ne font qu’ illustrer , une fois de plus , les véritables intérêts qui motivent leur vision des événements politiques en Europe :
142882500	dépeignent	dépeigner|dépeindre	dépeindre	Les premiers rapports préliminaires des observateurs envoyés par le Bureau des institutions démocratiques et des droits de l’ homme , qui dépend de l’ OSCE ,	dépeignent	un tableau plutôt sombre , avec des comptes-rendus partiellement objectifs uniquement de la part des médias nationaux électroniques .
143826841	dépeignant	dépeigner|dépeindre	dépeindre	Nous commettrions une erreur en dépréciant les progrès réalisés tout comme nous commettrions une erreur en	dépeignant	un tableau idyllique parce que , même s’ il est communément accepté que la situation des droits de l’ homme et des droits des minorité s’ est améliorée , que bon nombre de lois ont été votées , que la situation a évolué , comme Leyla Zana nous l’ a également confirmé au sein du Parlement européen , la mise en œuvre des principes européens et de l’ acquis communautaire continue à faire cruellement défaut .
150367821	dépeignent	dépeigner|dépeindre	dépeindre	pour prendre un exemple , les « Perspectives énergétiques mondiales pour 2005 de l’ Agence internationale de l’ énergie	dépeignent	le tableau effrayant d’ une augmentation de 52 % des émissions mondiales de CO2 d’ ici à 2030 .
153629409	dépeignent	dépeigner|dépeindre	dépeindre	Tous ces domaines - la transparence , l’ amélioration de la réglementation et la subsidiarité - sont fondamentaux si nous voulons montrer que l’ Union européenne n’ est pas et ne doit pas être un appareil bureaucratique , comme nos détracteurs la	dépeignent	parfois , que nous ne sommes pas difficiles d’ accès et que nous souhaitons vraiment nous engager envers nos concitoyens .
177695394	dépeignez	dépeigner|dépeindre	dépeindre	si vous voulez forcer la Commission à entrer dans le coin des libéraux et du PPE - DE , si vous voulez donner l’ impression que la Commission est libérale / PPE - DE , alors vous commettez une erreur , car vous	dépeignez	la Commission en termes idéologiques .
21285833	dépeignent	dépeigner|dépeindre	dépeindre	Les quatre rapports qui nous sont présentés aujourd’hui	dépeignent	les dernières angoisses et les derniers espoirs .
35993817	dépeignant	dépeigner|dépeindre	dépeindre	En conclusion - et sur ce point , la présidence a été très honnête en	dépeignant	la situation au sein de l’ Union - il est néanmoins extrêmement important pour le Parlement de parler , autant que faire se peut , d’ une seule voix et d’ encourager l’ Union à prendre des responsabilités .
66545705	dépeignent	dépeigner|dépeindre	dépeindre	Il s’ agit d’ éléments qui s’ accompagnent en outre , et qui sont aggravés , par la précarisation croissante de l’ emploi et qui	dépeignent	en réalité une situation sociale qui concerne particulièrement les femmes et les jeunes , situation marquée de manière dramatique par les 50 millions d’ exclus .
86277307	dépeignent	dépeigner|dépeindre	dépeindre	Ils	dépeignent	tout en noir au sujet de Nice , cachent mal leur propre échec , directement proportionnel à l’ arrogance politique dont ils ont fait preuve et où ils se précipitent malheureusement à nouveau , oubliant les leçons du passé .
114232973	fondant	fonder|fondre	fonder	Jusqu’ ici , pour favoriser la production de bio ou agrocarburants , les États membres pouvaient prévoir des mesures de réduction ou d’ exonération d’ accises en se	fondant	sur l’ article 8 , paragraphe 2 , alinéa d , de la directive 92/81 .
142329506	fondant	fonder|fondre	fonder	Le contrôleur européen de la protection des données est chargé d’ assurer la protection des personnes physiques à l’ égard du traitement des données à caractère personnel et de la libre circulation de ces données à travers les institutions et les organes de la Communauté établis par ce traité ou se	fondant	sur lui .
170667332	fondant	fonder|fondre	fonder	À propos du niveau ambitieux de la stratégie , la Commission a proposé celle -ci en se	fondant	sur une évaluation d’ impact approfondie .
194615332	fondant	fonder|fondre	fonder	En outre , la transposition inefficace , voire inexistante , de cette directive dans la législation nationale des États membres a entraîné une série d’ abus au niveau des formalités administratives et l’ interprétation restrictive des dispositions législatives se	fondant	sur l’ idée de « résidence sans autorisation » , qui s’ est terminée par la détention et l’ expulsion illégale de citoyens européens .
22613663	fondant	fonder|fondre	fonder	En d’ autres termes , une évaluation plus globale n’ est pas exclue mais , dans la plupart des cas , il faudra donner la préférence à une évaluation par projet davantage qu’ à une évaluation , disons , se	fondant	sur les programmes .
28693101	fondant	fonder|fondre	fonder	Nous voulons contribuer à réorienter la construction européenne vers le social , la coopération et le codéveloppement de nations égales et souveraines , une Europe du partage des coûts et des savoirs , une Europe ouverte sur le monde	fondant	ses rapports sur la solidarité et les intérêts mutuels .
51261364	fondent	fonder|fondre	fonder	Ces amendements se	fondent	sur ceux que le Conseil avait écartés en première lecture .
56966141	fondent	fonder|fondre	fonder	les décisions de cette nature se	fondent	bien souvent sur des éléments , je ne dirais pas qu’ il doivent être secrets mais qu’ il doivent être traités avec une certaine confidentialité , c’ est pourquoi il ne serait pas convenable , d’après moi , de les expliquer ou de les commenter au cours de séances tout à fait publiques et connues .
65814081	fondait	fonder|fondre	fonder	Nous le saluons vivement , comme nous avions salué le rapport d’ origine sur lequel il se	fondait	, le rapport du groupe de travail de haut niveau créé par la Commission européenne .
67971537	fondent	fonder|fondre	fondre	Je souhaite expliquer les raisons qui	fondent	mon vote de rejet du rapport annuel concernant le respect des droits humains dans l’ Union européenne .
10371596	frais	frai|frais	frais	Subitement , les 9 et 12 mai , les tonnages espagnols ont varié du simple au double pour passer à 1 700 tonnes par jour , avec un effondrement des cours qui sont tombés de 600 francs la tonne à 114 francs la tonne , tout juste de quoi couvrir les	frais	de transport .
138152629	frais	frai|frais	frais	Les systèmes de prise en charge des	frais	de santé des États membres s’ inscrivent dans le cadre de systèmes de sécurité sociale reposant largement sur un financement collectif et sur la solidarité entre personnes en bonne santé et personnes souffrantes , entre jeunes et vieux , entre hommes et femmes et , dans une certaine mesure , entre riches et pauvres .
148143431	frais	frai|frais	frais	Le système des	frais	de voyage peut être réformé sans que l’on adopte pour autant un statut des députés .
156307027	frais	frai|frais	frais	Le rapport considère que les restrictions sur les	frais	de remboursement anticipé et les taux d’ intérêt sont susceptibles de freiner le développement de nouveaux produits , surtout ceux destinés aux emprunteurs à haut risque , ainsi que le développement du marché de financement .
212815072	frais	frai|frais	frais	Les systèmes actuels permettant de couvrir les coûts liés à la sûreté aérienne , réglementés à l’ échelon national , ne sont pas toujours clairs pour les usagers finaux , qui souvent ne sont même pas consultés avant le calcul des	frais	ou l’ introduction de modifications à un système de coûts qui les concerne .
24264553	frais	frai|frais	frais	Comme exemple pratique , je pourrais malheureusement citer l’ université de Tartou , en Estonie , où les étudiants finlandais ont déjà demandé l’ aide de la justice contre l’ administration de l’ université , en raison d’ une multiplication arbitraire des	frais	universitaires au milieu de l’ année .
73282029	frais	frai|frais	frais	En outre , si les dettes ne sont pas remboursées , les créanciers auront également la possibilité de réclamer une compensation aux débiteurs pour les	frais	de recouvrement .
75568863	frais	frai|frais	frais	Ces groupes de travail se concentrent aujourd’hui sur le problème des subventions pour les	frais	de fonctionnement et sur les mesures visant à l’ amélioration de la consultation des ONG .
88478967	frais	frai|frais	frais	L’ abolition de ce système reviendra donc à faire supporter les	frais	de stockage aux producteurs de sucre .
98963348	frais	frai|frais	frais	En effet , l’ enquête la plus récente affirme que les	frais	bancaires varient davantage par rapport à la moyenne qu’ ils ne le faisaient au milieu des années 80 , au début du programme du marché unique .
117072631	l’	la|le	le	Permettez -moi encore une fois de souligner - comme je	l’	ai déjà fait à maintes reprises devant ce Parlement - que nous devons continuer d’ insister pour que l’ Autorité palestinienne fasse tout son possible afin de mettre fin au terrorisme .
129302928	l’	la|le	le	Nous pouvons affirmer que tous les États membres et tous les pays candidats en ont conscience et , comme je	l’	ai déjà dit , nous travaillons régulièrement avec eux afin d’ être mieux préparés et de mettre l’ accent sur la prévention .
167507115	l’	la|le	le	Comme	l’	a déjà expliqué plusieurs fois le commissaire Frattini , des dommages ou la perte de certaines infrastructures d’ approvisionnement dans un État membre peut avoir un impact négatif sur plusieurs autres États membres , et même sur l’ économie européenne dans son ensemble .
17017587	l’	la|le	le	Comme je	l’	ai déjà dit , l’ Union européenne - ou plus exactement le Conseil et la Commission - se sont comportés relativement courageusement .
197855407	l’	la|le	le	» Cela veut dire qu’ en fin de compte ,	l’	opposé du nationalisme , le fait de surmonter le nationalisme , l’ idéal européen , c’ est la paix .
198048511	les	la|le	le	Non pas parce qu’ ils pensent que vous travaillerez à la réalisation d’ une union toujours plus grande avec une dimension sociale puissante , mais parce qu’ ils pensent que vous	les	appellerez chacun séparément pour leur demander leur bénédiction préalable avant de lancer la moindre initiative au nom de la Commission européenne .
204407104	les	la|le	la	Madame la Présidente , Madame la Baronne Ashton , http ://www.gstatic.com/translate/sound_player.swf " ma question porte sur les formes de coopération dont vous estimez que nous , Union européenne , devrions	les	développer au Yémen , par exemple dans le domaine des petites et moyennes entreprises , ou peut-être dans celui de l’ approvisionnement en énergie et en eau , car la communication et le renforcement des connexions pourrait jouer un rôle particulier à l’ avenir .
220249738	l’	la|le	le	Monsieur le Président , au cours de la visite récente du président Obama au Moyen-Orient , nous	l’	avons entendu dire que le partenariat le plus important des États-Unis était celui qui les lie à l’ Inde .
80728376	l’	la|le	la	Il faut rappeler que plusieurs propositions réglementaires sont actuellement en discussion , qui vont concourir à renforcer l’ efficacité et la pertinence du dispositif communautaire et , par conséquent , je	l’	espère , la confiance des consommateurs .
85901390	l’	la|le	le	Monsieur Byrne , nous ne pouvons pas non plus permettre que des animaux soient abattus sans avoir fait l’ objet de tests , parce que nous avons besoin d’ urgence de ce résultat pour des raisons diagnostiques - M. Böge	l’	a déjà indiqué - pour une évaluation d’ ensemble de l’ avancée de l’ ESB en Europe .
103833684	lisent	lire|liser	lire	Seuls 15 % atteignent le niveau des ministres qui	lisent	alors des documents préparés par l’ administration .
141099707	Lisons	lire|liser	lire		Lisons	maintenant entre les lignes .
143790794	lisant	lire|liser	lire	Monsieur le Président , en	lisant	ce rapport , il apparaît clairement que le rapporteur et la majorité qui soutient ce rapport sont très clairs sur les profondes différences entre la Turquie et l’ UE .
187394726	lisant	lire|liser	lire	Je vais vous en expliquer la raison en vous	lisant	une lettre que m’ a adressée James Mowbray , qui est agriculteur près de Skegness , dans ma région .
219690831	lisant	lire|liser	lire	C’ est ce que nos directives de négociation exigeaient et nous avons scrupuleusement respecté ce principe , comme vous pouvez le constater en	lisant	le texte .
38408393	lisent	lire|liser	lire	Monsieur le Président , il y a quelque temps , notre collègue , M. Jarzembowski , a posé à la Commission une question dans laquelle il fait état que les services secrets américains écoutent les conversations téléphoniques du Parlement européen et de la Commission et qu’ ils	lisent	le courrier électronique .
42223197	lisiez	lire|liser	lire	Je crois qu’ il faut que vous	lisiez	le document et vous comprendrez que ce que vous venez d’ affirmer n’ est franchement pas juste , et je pèse mes mots .
48418654	lisent	lire|liser	lire	En fait , les personnes présentes à la commission d’ enquête sur le transit communautaire , qui	lisent	les rapports de l’ UCLAF ou qui connaissent les informations en provenance de mon propre pays - où l’ autre jour encore 70 conteneurs de tabac ont disparus et le gouvernement portugais demande tout naturellement 14 millions d’ escudos de restitution à une compagnie de transport - savent combien de millions échappent au contrôle financier de la Communauté .
6460347	lisons	lire|liser	lire	C’ est différent de ce que nous	lisons	dans la communication de la Commission , à savoir que la navigation serait une industrie de services dont la fonction est dérivée .
882053	lisez	lire|liser	lire	l’ autre à la facilité avec laquelle le Conseil prend des décisions économiques ou économistes sur la construction européenne -	lisez	le dernier pacte de stabilité - et aux difficultés qu’ il a pour adopter ce qui touche aux droits des travailleurs et des citoyens en général .
100250855	motrice	moteur|motrice	motrice	Cela profite aussi surtout aux navires plus anciens qui pratiquent principalement la pêche côtière et pour lesquels , sous certaines conditions , une augmentation de la capacité et de la puissance	motrice	se justifie également s’ il en résulte un accroissement de la sécurité .
115389048	motrice	moteur|motrice	motrice	Le Parlement est plus souvent qu’ à son tour la force	motrice	de la politique sociale menée par l’ Union européenne .
154132792	motrice	moteur|motrice	motrice	Personnellement , je reconnais l’ importance des services professionnels en tant que force	motrice	de la croissance économique européenne , et je suis d’accord avec le rapporteur quant à la nécessité d’ entamer un processus de réforme de ce secteur visant à libéraliser les services professionnels .
156260056	motrice	moteur|motrice	motrice	Il peut être la force	motrice	du changement s’ il reçoit le soutien de tous les acteurs des secteurs concernés sur la base de l’ équité et de l’ égalité .
178054879	motrices	moteur|motrice	motrice	Veuillez noter que plus de 21 % des citoyens européens de plus de 50 ans ont de graves carences auditives , visuelles ou	motrices	qui compliquent l’ utilisation d’ équipements TIC standard .
205068964	motrice	moteur|motrice	motrice	L’ Union européenne a été la force	motrice	de tous les progrès qui ont été réalisés .
28304848	motrice	moteur|motrice	motrice	La combinaison chauffage-force	motrice	, la cogénération , est une technologie qui peut nous aider à atteindre cet objectif .
33994209	motrice	moteur|motrice	motrice	En tant que président du Conseil , vous pouvez être la force	motrice	avec des initiatives propres et vous pouvez faire prendre des décisions qui augmentent la sécurité et renforcent la lutte contre le crime .
64840828	motrice	moteur|motrice	motrice	Ils semblent croire que c’ est la Commission qui est le moteur , le centre et la force	motrice	du processus de transformation en Europe .
79683932	motrices	moteur|motrice	motrice	À dire vrai , ce sujet a été ces dernières années une des forces	motrices	qui ont mené , du point de vue politique , à la signature de la convention d’ Ottawa .
112318279	moulent	moudre|mouler	moudre	Les moulins de la procédure de recours	moulent	lentement .
114787702	moulant	moudre|mouler	mouler	Enfin , si les craintes persistent dans ce dossier , le problème de la famine peut être abordé en adoptant une approche sensible de la question des plantations et en	moulant	les semences concernées , ce qui éliminera le risque que certains des gouvernements ont identifié comme constituant la préoccupation principale .
26377435	moulent	moudre|mouler	moudre	Monsieur le Président , Mesdames et Messieurs , les moulins du contrôle budgétaire	moulent	lentement et toujours le même grain .
113306162	ouvrent	ouvrer|ouvrir	ouvrir	Mais pourquoi - je vous le demande , Mesdames et Messieurs les Députés - les citoyens des pays candidats devraient -ils quitter leur pays et changer radicalement leur vie dès lors que , grâce à l’ adhésion , de nouvelles perspectives de prospérité s’	ouvrent	à eux ?
148124187	ouvre	ouvrer|ouvrir	ouvrir	Il ne faut pas donner l’ impression , en adoptant un acte communautaire , un acte de l’ Union européenne que , d’ un côté , on crée un statut et que , de l’ autre , on	ouvre	la porte à une renationalisation de ce statut .
15413578	ouvre	ouvrer|ouvrir	ouvrir	Nous avons dès lors déjà proposé à la commission du transport et du tourisme qu’ elle	ouvre	un débat méthodique sur les sujets relatifs aux relations extérieures .
190264495	ouvrons	ouvrer|ouvrir	ouvrir	Nous devons nous servir du budget pour faire comprendre aux citoyens que celui-ci est un outil politique au moyen duquel , non seulement , nous répondons aux craintes , mais grâce auquel nous	ouvrons	aussi des perspectives politiques orientées vers l’ avenir .
202456987	ouvre	ouvrer|ouvrir	ouvrir	Ce processus	ouvre	non seulement la porte à des produits en dépassant les quotas mais met également la qualité en danger .
228206184	ouvre	ouvrer|ouvrir	ouvrir	C’ est aussi un signal à lancer à d’ autres pays qui , peut-être , devront attendre longtemps avant que l’ Europe leur	ouvre	ses portes plutôt que de les maintenir , par principe , fermées .
54776345	ouvre	ouvrer|ouvrir	ouvrir	En cas d’ insolvabilité , la situation juridique déconcertante , faite actuellement de quinze règlements différents en matière de liquidation ,	ouvre	une marge de manipulation , cause des frais énormes dus à des procédures compliquées et empêche un juste partage entre créanciers .
70138832	ouvre	ouvrer|ouvrir	ouvrir	Je voudrais que cette Année européenne des Langues s’	ouvre	également à celles -ci , qu’ on leur fasse une petite place afin de les préparer à d’ autres programmes susceptibles d’ être élaborés à l’ avenir .
73211292	ouvrez	ouvrer|ouvrir	ouvrir	Si , comme je l’ espère , des voix s’ exprimeront à Feira pour prendre leurs distances par rapport à toute la déferlante libérale ambiante et préconiser de réelles réorganisations sociales et démocratiques , alors de grâce , Monsieur le Président ,	ouvrez	grandes les fenêtres et les portes de votre Sommet , faites entendre cette dissonance , dans la transparence et en toute clarté , et que la vraie confrontation d’ options , qui nous fait tant défaut aujourd’hui , commence partout au grand jour .
90378720	ouvrant	ouvrer|ouvrir	ouvrir	En	ouvrant	la poupée , nous trouvons à l’ intérieur de nouvelles poupées .
101723244	pis	pi|pis	pis	Monsieur le Président , je voulais seulement dire au commissaire Patten que nous avons un accord d’ association avec un autre pays arabe , qui s’ appelle la Tunisie , depuis deux ans , et les choses vont de mal en	pis	.
121476438	pis	pi|pis	pis	Au contraire , la situation va de mal en	pis	.
124534685	pis	pi|pis	pis	Le	pis	de tout , c’ est que le groupe du parti populaire européen n’ a pas été le seul à bloquer le paquet Erika I , le Conseil aussi , en reportant sa position commune sur les bateaux à double coque jusqu’ en août 2001 .
12928348	pis	pi|pis	pis	Mais alors la discussion n’ est pas terminée et les choses risquent d’ aller de mal en	pis	.
132181955	pis	pi|pis	pis	En terme de cohésion sociale , nous irions de mal en	pis	.
135416121	pis	pi|pis	pis	Au	pis	, on pourrait dire qu’ Israël ne respecte pas son accord commercial avec l’ UE .
149840273	pis	pi|pis	pis	Dans ses relations avec les pays de la communauté internationale , et en particulier avec les pays africains , l’ Europe doit admettre une fois pour toutes que sans démocratisation , et tout ce que cela implique , toutes les tentatives de coopération et d’ aide seront au mieux infructueuses et au	pis	contreproductives .
149876210	pis	pi|pis	pis	Monsieur le Président , Mesdames et Messieurs , selon des rapports publiés par les journaux français et , la situation des droits de l’ homme à Cuba va de mal en	pis	.
